76.9794000000000	28.5211000000000
76.9779000000000	28.5197000000000
76.9767000000000	28.5185000000000
76.9747000000000	28.5176000000000
76.9730000000000	28.5163000000000
76.9712000000000	28.5155000000000
76.9697000000000	28.5148000000000
76.9697000000000	28.5148000000000
76.9667000000000	28.5134000000000
76.9651000000000	28.5130000000000
76.9651000000000	28.5130000000000
76.9628000000000	28.5112000000000
76.9610000000000	28.5093000000000
76.9593000000000	28.5080000000000
76.9581000000000	28.5069000000000
76.9563000000000	28.5060000000000
76.9550000000000	28.5052000000000
76.9538000000000	28.5048000000000
76.9528000000000	28.5048000000000
76.9519000000000	28.5049000000000
76.9507000000000	28.5049000000000
76.9497000000000	28.5046000000000
76.9486000000000	28.5045000000000
76.9475000000000	28.5045000000000
76.9466000000000	28.5044000000000
76.9458000000000	28.5039000000000
76.9447000000000	28.5045000000000
76.9438000000000	28.5050000000000
76.9434000000000	28.5055000000000
76.9422000000000	28.5060000000000
76.9422000000000	28.5060000000000
76.9415000000000	28.5063000000000
76.9415000000000	28.5063000000000
76.9406000000000	28.5068000000000
76.9399000000000	28.5073000000000
76.9391000000000	28.5076000000000
76.9386000000000	28.5079000000000
76.9379000000000	28.5082000000000
76.9370000000000	28.5086000000000
76.9369000000000	28.5094000000000
76.9369000000000	28.5094000000000
76.9364000000000	28.5099000000000
76.9364000000000	28.5099000000000
76.9353000000000	28.5103000000000
76.9353000000000	28.5103000000000
76.9346000000000	28.5104000000000
76.9340000000000	28.5105000000000
76.9331000000000	28.5105000000000
76.9325000000000	28.5105000000000
76.9315000000000	28.5105000000000
76.9309000000000	28.5105000000000
76.9302000000000	28.5107000000000
76.9302000000000	28.5107000000000
76.9291000000000	28.5107000000000
76.9291000000000	28.5107000000000
76.9284000000000	28.5108000000000
76.9284000000000	28.5108000000000
76.9274000000000	28.5102000000000
76.9274000000000	28.5102000000000
76.9266000000000	28.5096000000000
76.9266000000000	28.5096000000000
76.9259000000000	28.5088000000000
76.9253000000000	28.5082000000000
76.9253000000000	28.5082000000000
76.9242000000000	28.5077000000000
76.9242000000000	28.5077000000000
76.9235000000000	28.5074000000000
76.9227000000000	28.5075000000000
76.9227000000000	28.5075000000000
76.9213000000000	28.5083000000000
76.9207000000000	28.5086000000000
76.9207000000000	28.5086000000000
76.9200000000000	28.5090000000000
76.9192000000000	28.5095000000000
76.9192000000000	28.5095000000000
76.9187000000000	28.5099000000000
76.9180000000000	28.5102000000000
76.9180000000000	28.5102000000000
76.9174000000000	28.5104000000000
76.9167000000000	28.5106000000000
76.9158000000000	28.5109000000000
76.9152000000000	28.5113000000000
76.9152000000000	28.5113000000000
76.9144000000000	28.5117000000000
76.9144000000000	28.5117000000000
76.9138000000000	28.5121000000000
76.9132000000000	28.5123000000000
76.9125000000000	28.5123000000000
76.9125000000000	28.5123000000000
76.9115000000000	28.5124000000000
76.9115000000000	28.5124000000000
